id,year,loan_limit,gender,approved_in_advance,loan_type,loan_purpose,credit_worthiness,open_credit,loan_category,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,loan_term,negative_amortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,annual_income,credit_type,credit_score,co_applicant_credit_type,age_group,submission_type,loan_to_value_ratio,region,security_type,is_loan_default,debt_to_income_ratio,ltv_band
25446,2019,Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,466500,3.99,0.2659,4454,360,No,No,No,668000,Site Build,Permanent Residency,Home,1,10380,CIB,848,EXP,25-34,Through Institution,0.6984,South,Direct,0,33,60-80%
25447,2019,Conforming,Female,Not Pre-Approved,type2,p4,Low Risk,No,Business,186500,3.99,0.9621,2627.1,360,No,No,No,218000,Site Build,Permanent Residency,Home,1,5820,CIB,549,CIB,35-44,Through Institution,0.8555,North,Direct,1,26,>80%
25448,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,416500,4.625,0.2047,2722.95,360,Yes,No,No,798000,Site Build,Permanent Residency,Home,1,4560,EXP,709,EXP,55-64,Through Institution,0.5219,South,Direct,0,46,<60%
25449,2019,Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,356500,4.5,0.0663,0,360,Yes,No,No,658000,Site Build,Permanent Residency,Home,1,7860,EXP,735,EXP,25-34,Through Institution,0.5418,South,Direct,0,22,<60%
25450,2019,Conforming,Female,Not Pre-Approved,type2,p3,High Risk,No,Business,386500,3.99,0.9621,2627.1,360,No,No,No,488000,Site Build,Permanent Residency,Home,1,6300,CRIF,829,CIB,45-54,Through Institution,0.7920,North,Direct,1,18,60-80%
25451,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,446500,4.75,0.3523,1027.03,360,Yes,No,No,468000,Site Build,Permanent Residency,Home,1,4800,CRIF,546,CIB,25-34,Direct,0.9541,North,Direct,0,49,>80%
25452,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,226500,3.99,0.3528,2627.1,324,Yes,No,No,238000,Site Build,Permanent Residency,Home,1,4920,CRIF,633,CIB,55-64,Through Institution,0.9517,North,Direct,1,41,>80%
25453,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,296500,3.99,0.3528,2627.1,300,Yes,Yes,No,418000,Site Build,Permanent Residency,Home,1,10080,EQUI,547,EXP,>74,Through Institution,0.7093,South,Direct,1,34,60-80%
25454,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,376500,4.99,0.5677,1266.47,360,No,No,No,438000,Site Build,Secondary Residency,Home,1,32400,CRIF,818,CIB,35-44,Direct,0.8596,North,Direct,0,24,>80%
25455,2019,Conforming,Female,Not Pre-Approved,type1,p2,High Risk,No,Personal,326500,4.75,0.322,950,360,Yes,No,No,438000,Site Build,Investment,Home,1,16200,CIB,776,CIB,45-54,Direct,0.7454,South,Direct,0,31,60-80%
25456,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,256500,4.25,-0.1801,425,360,No,No,No,488000,Site Build,Permanent Residency,Home,1,3120,CIB,728,EXP,25-34,Direct,0.5256,South,Direct,0,48,<60%
25457,2019,Conforming,Male,Not Pre-Approved,type3,p3,High Risk,No,Personal,206500,3.5,-0.169,2627.1,180,No,No,No,418000,Site Build,Permanent Residency,Home,1,11640,EQUI,857,EXP,45-54,Through Institution,0.4940,North,Direct,1,34,<60%
25458,2019,Conforming,Unknown,Not Pre-Approved,type3,p4,High Risk,No,Personal,216500,3.625,-0.0225,0,360,No,No,No,218000,Site Build,Permanent Residency,Home,1,5760,EXP,881,CIB,55-64,Through Institution,0.9931,South,Direct,0,43,>80%
25459,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,706500,4.75,0.372,4705.26,360,No,No,No,888000,Site Build,Permanent Residency,Home,1,17640,CIB,899,CIB,35-44,Direct,0.7956,South,Direct,0,46,60-80%
25460,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,246500,3.75,0.2054,953.07,360,No,No,No,258000,Site Build,Permanent Residency,Home,1,5760,CRIF,629,CIB,55-64,Through Institution,0.9554,North,Direct,0,43,>80%
25461,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,266500,4.125,-0.1822,4620,360,Yes,No,No,338000,Site Build,Permanent Residency,Home,1,9180,CIB,669,CIB,45-54,Through Institution,0.7885,South,Direct,0,38,60-80%
25462,2019,Conforming,Male,Not Pre-Approved,type1,p1,Low Risk,No,Personal,416500,4.375,0.2927,0,360,No,No,No,518000,Site Build,Permanent Residency,Home,1,5280,CRIF,806,CIB,35-44,Direct,0.8041,North,Direct,0,42,>80%
25463,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,376500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Secondary Residency,Home,1,13080,CRIF,680,CIB,55-64,Through Institution,0.9007,North,Direct,1,44,>80%
25464,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,366500,3.625,0.464,0,240,No,No,No,538000,Site Build,Permanent Residency,Home,1,7140,EXP,774,EXP,45-54,Direct,0.6812,South,Direct,0,36,60-80%
25465,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,276500,3.875,0.4019,5975,360,No,No,No,408000,Site Build,Permanent Residency,Home,1,3840,EXP,565,EXP,35-44,Through Institution,0.6777,South,Direct,0,43,60-80%
25466,2019,Conforming,Female,Pre-Approved,type1,p4,High Risk,No,Personal,496500,4.56,0.7018,0,360,No,No,No,668000,Site Build,Permanent Residency,Home,1,16020,CIB,654,CIB,45-54,Direct,0.7433,North,Direct,0,23,60-80%
25467,2019,Conforming,Male,Not Pre-Approved,type3,p3,High Risk,No,Personal,236500,2.99,-0.3063,6786.81,360,No,No,No,278000,Site Build,Permanent Residency,Home,1,7800,CRIF,556,CIB,45-54,Through Institution,0.8507,North,Direct,0,46,>80%
25468,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,226500,3.625,0.546,762.4,180,No,No,No,448000,Site Build,Permanent Residency,Home,1,3900,EXP,500,EXP,65-74,Direct,0.5056,North,Direct,0,40,<60%
25469,2019,Conforming,Joint,Not Pre-Approved,type3,p3,High Risk,No,Personal,346500,3.875,0.4341,9377.5,360,No,No,No,358000,Site Build,Permanent Residency,Home,1,3540,EXP,686,EXP,>74,Through Institution,0.9679,North,Direct,0,37,>80%
25470,2019,Conforming,Joint,Pre-Approved,type1,p4,High Risk,No,Personal,286500,3.99,0.2594,4412.33,360,No,No,No,408000,Site Build,Permanent Residency,Home,1,7800,CIB,811,EXP,>74,Through Institution,0.7022,North,Direct,0,22,60-80%
25471,2019,Conforming,Female,Not Pre-Approved,type1,p1,High Risk,No,Personal,406500,3.875,0.3184,0,360,No,No,No,438000,Site Build,Permanent Residency,Home,1,8160,CRIF,630,CIB,25-34,Direct,0.9281,North,Direct,0,43,>80%
25472,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,276500,3.99,0.3528,2627.1,240,Yes,No,No,298000,Site Build,Permanent Residency,Home,1,3840,CRIF,726,CIB,45-54,Through Institution,0.9279,South,Direct,1,55,>80%
25473,2019,Conforming,Female,Not Pre-Approved,type2,p4,High Risk,No,Business,166500,3.99,0.9621,2627.1,360,No,No,No,188000,Site Build,Permanent Residency,Home,1,5760,CIB,535,CIB,25-34,Through Institution,0.8856,Central,Direct,1,43,>80%
25474,2019,Conforming,Joint,Not Pre-Approved,type3,p3,High Risk,No,Personal,366500,5.5,1.3652,3985.81,360,No,No,No,468000,Site Build,Permanent Residency,Home,1,3960,CRIF,653,EXP,55-64,Through Institution,0.7831,Central,Direct,0,55,60-80%
25475,2019,Conforming,Joint,Pre-Approved,type1,p2,High Risk,No,Personal,196500,3.99,0.3528,2627.1,180,No,No,No,418000,Site Build,Permanent Residency,Home,1,6120,EQUI,745,EXP,>74,Through Institution,0.4701,North,Direct,1,41,<60%
25476,2019,Conforming,Male,Not Pre-Approved,type2,p4,High Risk,No,Business,216500,3.99,0.9621,2627.1,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,0,EQUI,626,EXP,25-34,Direct,0.5179,Central,Direct,1,38,<60%
25477,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,206500,4.625,1.3778,526.68,360,No,No,No,228000,Site Build,Permanent Residency,Home,1,4680,CRIF,797,EXP,35-44,Direct,0.9057,Central,Direct,0,37,>80%
25478,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,146500,4.625,0.5378,2733.44,360,No,No,No,208000,Site Build,Permanent Residency,Home,1,2760,EXP,697,CIB,45-54,Through Institution,0.7043,South,Direct,0,38,60-80%
25479,2019,Conforming,Unknown,Not Pre-Approved,type2,p4,High Risk,No,Business,456500,3.99,0.9621,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,0,EQUI,536,EXP,55-64,Through Institution,1.0921,South,Direct,1,38,>80%
25480,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,536500,4.875,1.0805,3686.8,360,No,No,No,778000,Site Build,Permanent Residency,Home,1,10800,EXP,763,CIB,45-54,Direct,0.6896,South,Direct,0,45,60-80%
25481,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,366500,3.99,1.1326,5825,240,No,No,No,488000,Site Build,Permanent Residency,Home,1,4860,CIB,636,EXP,55-64,Through Institution,0.7510,North,Direct,0,43,60-80%
25482,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,106500,4.625,1.1532,3301,360,No,No,No,168000,Site Build,Permanent Residency,Home,1,3900,CRIF,684,CIB,55-64,Through Institution,0.6339,North,Direct,0,14,60-80%
25483,2019,Conforming,Female,Pre-Approved,type2,p1,High Risk,No,Business,136500,3.99,0.9621,2627.1,360,No,No,No,138000,Site Build,Permanent Residency,Home,1,0,CIB,535,CIB,25-34,Through Institution,0.9891,Central,Direct,1,11,>80%
25484,2019,Conforming,Female,Not Pre-Approved,type1,p1,High Risk,No,Personal,366500,3.99,0.3528,2627.1,360,No,No,No,388000,Site Build,Permanent Residency,Home,1,3900,EXP,723,CIB,35-44,Direct,0.9446,North,Direct,1,54,>80%
25485,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,336500,4.18,0.0663,0,360,No,No,No,608000,Site Build,Permanent Residency,Home,1,4620,CIB,617,CIB,45-54,Direct,0.5535,North,Direct,0,38,<60%
25486,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,446500,3.99,0.5193,5650,360,No,No,No,558000,Site Build,Permanent Residency,Home,1,4080,EXP,827,CIB,65-74,Through Institution,0.8002,South,Direct,0,44,>80%
25487,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,386500,3.75,0.5743,14300.25,360,No,No,No,448000,Site Build,Permanent Residency,Home,1,11400,CIB,616,EXP,25-34,Through Institution,0.8627,South,Direct,0,30,>80%
25488,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,696500,3.99,0.5666,7000,360,No,No,No,778000,Site Build,Permanent Residency,Home,1,13440,CIB,766,EXP,35-44,Direct,0.8952,South,Direct,0,21,>80%
25489,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,236500,3.99,0.3528,2627.1,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,3900,CRIF,887,CIB,35-44,Through Institution,0.7437,North,Direct,1,30,60-80%
25490,2019,Conforming,Joint,Not Pre-Approved,type3,p4,High Risk,No,Personal,616500,2.75,-0.9908,6064,360,No,No,No,1048000,Site Build,Permanent Residency,Home,1,5760,CRIF,777,EXP,45-54,Direct,0.5883,South,Direct,0,43,<60%
25491,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,196500,3.99,0.6149,4943.75,360,No,No,No,338000,Site Build,Permanent Residency,Home,1,4920,CIB,672,CIB,55-64,Through Institution,0.5814,North,Direct,0,20,<60%
25492,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,576500,4.18,-0.128,0,360,No,No,No,788000,Site Build,Permanent Residency,Home,1,8880,CIB,623,CIB,25-34,Direct,0.7316,South,Direct,0,43,60-80%
25493,2019,Conforming,Female,Not Pre-Approved,type2,p3,High Risk,No,Business,236500,3.99,0.9621,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,3180,EQUI,623,EXP,65-74,Through Institution,0.5658,North,Direct,1,38,<60%
25494,2019,Conforming,Female,Not Pre-Approved,type2,p4,High Risk,No,Business,236500,3.75,0.9023,0,360,No,No,No,288000,Site Build,Permanent Residency,Home,1,5760,EXP,518,CIB,55-64,Through Institution,0.8212,North,Direct,0,43,>80%
25495,2019,Conforming,Unknown,Not Pre-Approved,type2,p3,High Risk,No,Business,256500,3.99,0.9621,2627.1,360,No,No,No,328000,Site Build,Permanent Residency,Home,1,5880,CRIF,573,CIB,45-54,Through Institution,0.7820,South,Direct,1,53,60-80%
25496,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,376500,2.99,-0.7191,2462.74,360,No,No,No,408000,Site Build,Permanent Residency,Home,1,5760,EXP,690,CIB,65-74,Through Institution,0.9228,North,Direct,0,43,>80%
25497,2019,Conforming,Joint,Not Pre-Approved,type2,p4,High Risk,No,Business,286500,3.5,0.6883,0,360,No,No,No,298000,Site Build,Permanent Residency,Home,1,5760,EXP,843,EXP,35-44,Through Institution,0.9614,Central,Direct,0,43,>80%
25498,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,446500,3.625,0.1069,1984.7,348,No,No,No,538000,Site Build,Permanent Residency,Home,1,7080,CRIF,553,EXP,35-44,Direct,0.8299,Central,Direct,0,32,>80%
25499,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,276500,4.75,0.3346,0,360,No,No,No,348000,Site Build,Permanent Residency,Home,1,8280,EXP,501,EXP,65-74,Through Institution,0.7945,South,Direct,0,31,60-80%
25500,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,386500,4,0.8289,6242.25,360,No,No,No,398000,Site Build,Permanent Residency,Home,1,8880,CRIF,658,EXP,25-34,Direct,0.9711,North,Direct,0,37,>80%
25501,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,216500,4.375,0.6832,2761,180,No,No,No,368000,Site Build,Permanent Residency,Home,1,6420,EXP,525,EXP,45-54,Through Institution,0.5883,Central,Direct,0,40,<60%
25502,2019,Conforming,Unknown,Not Pre-Approved,type1,p2,High Risk,No,Personal,156500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,1920,EQUI,816,EXP,35-44,Through Institution,0.3744,South,Direct,1,38,<60%
25503,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,206500,4.5,1.0437,3000,360,No,No,No,308000,Site Build,Permanent Residency,Home,1,9780,EXP,829,CIB,45-54,Through Institution,0.6705,South,Direct,0,19,60-80%
25504,2019,Conforming,Male,Not Pre-Approved,type2,p4,High Risk,No,Business,296500,3.99,0.9621,2627.1,360,No,No,Yes,288000,Site Build,Permanent Residency,Home,1,4560,EXP,527,CIB,35-44,Direct,1.0295,North,Direct,1,41,>80%
25505,2019,Non-Conforming,Joint,Pre-Approved,type2,p4,High Risk,No,Business,306500,4.375,0.9612,1342.02,360,No,No,No,338000,Site Build,Permanent Residency,Home,1,6120,CIB,783,EXP,55-64,Through Institution,0.9068,South,Direct,0,52,>80%
25506,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,276500,4.875,1.42,6547.5,360,No,No,No,348000,Site Build,Investment,Home,1,6420,CIB,640,CIB,45-54,Direct,0.7945,North,Direct,0,44,60-80%
25507,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,296500,3.625,-0.0191,1,360,Yes,No,No,508000,Site Build,Investment,Home,1,21660,CIB,500,CIB,45-54,Direct,0.5837,South,Direct,0,45,<60%
25508,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,536500,3.69,0.0708,0,360,No,No,No,598000,Site Build,Permanent Residency,Home,1,8340,EXP,581,CIB,25-34,Direct,0.8972,South,Direct,0,40,>80%
25509,2019,Conforming,Female,Not Pre-Approved,type2,p2,High Risk,No,Business,56500,4.25,1.711,1614.85,300,No,No,No,78000,Site Build,Permanent Residency,Home,1,2880,EXP,893,CIB,65-74,Through Institution,0.7244,Central,Direct,0,47,60-80%
25510,2019,Conforming,Female,Pre-Approved,type1,p3,High Risk,No,Personal,366500,4.99,0.6507,7200,360,Yes,No,No,488000,Site Build,Permanent Residency,Home,1,4620,CRIF,797,CIB,45-54,Through Institution,0.7510,North,Direct,0,41,60-80%
25511,2019,Conforming,Joint,Not Pre-Approved,type2,p3,High Risk,No,Business,346500,3.49,0.4178,0,360,No,No,No,458000,Site Build,Permanent Residency,Home,1,8400,CRIF,880,EXP,35-44,Direct,0.7566,South,Direct,0,30,60-80%
25512,2019,Conforming,Unknown,Pre-Approved,type1,p3,High Risk,No,Personal,266500,4.25,0.4413,1150,180,Yes,No,No,338000,Site Build,Permanent Residency,Home,1,28440,CIB,735,CIB,55-64,Through Institution,0.7885,South,Direct,0,10,60-80%
25513,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,306500,3.99,0.3528,2627.1,360,Yes,No,No,408000,Site Build,Permanent Residency,Home,1,4800,EXP,608,EXP,25-34,Through Institution,0.7512,North,Direct,1,45,60-80%
25514,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,126500,4.99,1.1345,3170,360,No,No,No,168000,Site Build,Permanent Residency,Home,1,3240,EXP,892,EXP,45-54,Through Institution,0.7530,South,Direct,0,40,60-80%
25515,2019,Conforming,Female,Pre-Approved,type2,p1,High Risk,No,Business,386500,4.125,0.925,0,360,No,No,No,388000,Site Build,Permanent Residency,Home,1,4680,CRIF,574,CIB,25-34,Through Institution,0.9961,South,Direct,0,51,>80%
25516,2019,Conforming,Unknown,Not Pre-Approved,type2,p3,High Risk,No,Business,136500,3.99,0.9621,2627.1,360,No,No,No,168000,Site Build,Permanent Residency,Home,1,3240,CRIF,707,CIB,55-64,Through Institution,0.8125,South,Direct,1,49,>80%
25517,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,486500,4.875,0.6552,9640,360,No,No,No,688000,Site Build,Permanent Residency,Home,1,6600,CIB,686,EXP,65-74,Through Institution,0.7071,North,Direct,0,43,60-80%
25518,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,556500,3.99,0.3528,2627.1,360,No,Yes,No,658000,Site Build,Permanent Residency,Home,1,9900,CRIF,607,CIB,25-34,Through Institution,0.8457,North,Direct,1,21,>80%
25519,2019,Conforming,Joint,Not Pre-Approved,type1,p3,Low Risk,No,Personal,226500,4.99,0.754,3075,360,No,No,No,278000,Site Build,Permanent Residency,Home,1,5820,CRIF,561,EXP,65-74,Through Institution,0.8147,North,Direct,0,44,>80%
25520,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,256500,3.99,0.3528,2627.1,240,No,No,No,418000,Site Build,Permanent Residency,Home,1,6300,EQUI,828,EXP,35-44,Through Institution,0.6136,North,Direct,1,41,60-80%
25521,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,256500,3.5,0.0567,5637.25,360,Yes,No,No,478000,Site Build,Permanent Residency,Home,1,3180,CIB,817,EXP,65-74,Through Institution,0.5366,North,Direct,0,34,<60%
25522,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,296500,3.625,-0.043,4304.46,360,No,No,No,458000,Site Build,Permanent Residency,Home,1,6600,EXP,640,EXP,45-54,Direct,0.6474,North,Direct,0,48,60-80%
25523,2019,Conforming,Female,Not Pre-Approved,type1,p1,High Risk,No,Personal,356500,3.625,-0.0989,3500,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,3120,CRIF,889,CIB,25-34,Direct,0.8529,South,Direct,0,49,>80%
25524,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,156500,3.99,0.4281,3312.5,360,Yes,No,No,258000,Site Build,Permanent Residency,Home,1,3480,CRIF,858,EXP,>74,Through Institution,0.6066,North,Direct,0,33,60-80%
25525,2019,Conforming,Unknown,Pre-Approved,type1,p3,High Risk,No,Personal,226500,3.99,0.6648,5764.2,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,3900,CIB,775,CIB,45-54,Through Institution,0.7123,South,Direct,0,31,60-80%
25526,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,146500,3.99,1.1248,3455.75,240,Yes,No,No,178000,Site Build,Permanent Residency,Home,1,3300,CIB,516,CIB,35-44,Through Institution,0.8230,North,Direct,0,30,>80%
25527,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,616500,3.625,-0.0525,0,360,No,No,No,708000,Site Build,Permanent Residency,Home,1,5760,EXP,585,CIB,55-64,Direct,0.8708,North,Direct,0,43,>80%
25528,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,326500,4.75,0.6694,4395,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,8040,CIB,581,EXP,45-54,Through Institution,0.7811,South,Direct,0,26,60-80%
25529,2019,Conforming,Female,Pre-Approved,type1,p3,High Risk,No,Personal,146500,3.99,0.3725,3831.19,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,3720,CRIF,634,CIB,65-74,Through Institution,0.4607,North,Direct,0,35,<60%
25530,2019,Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,486500,3.375,0.042,12030,360,No,No,No,578000,Site Build,Permanent Residency,Home,1,5100,EXP,873,CIB,45-54,Through Institution,0.8417,North,Direct,0,53,>80%
25531,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,356500,4.56,0.1466,445,360,No,No,No,608000,Site Build,Permanent Residency,Home,1,9060,CRIF,862,EXP,35-44,Direct,0.5863,South,Direct,0,33,<60%
25532,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,226500,3.99,0.3528,2627.1,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,3240,EQUI,692,EXP,>74,Through Institution,0.5419,North,Direct,1,38,<60%
25533,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,86500,4.5,0.4629,2822,360,Yes,No,No,208000,Site Build,Permanent Residency,Home,1,2580,EXP,846,CIB,65-74,Through Institution,0.4159,North,Direct,0,24,<60%
25534,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,406500,3.25,-0.3049,0,120,No,No,No,988000,Site Build,Permanent Residency,Home,1,15540,CIB,519,EXP,45-54,Direct,0.4114,North,Direct,0,22,<60%
25535,2019,Conforming,Male,Not Pre-Approved,type1,p1,Low Risk,No,Personal,116500,3.99,0.3528,2627.1,300,Yes,No,No,148000,Site Build,Investment,Home,1,4740,CIB,799,CIB,35-44,Direct,0.7872,North,Direct,1,59,60-80%
